OrderID,Date,Time,NumberOfGuests,MadeBy,HandeledBy
25063, 2013-08-24,17:47,4,1000005303,5077625
25064, 2017-05-06,01:47,1,1000014015,5110250
25065, 2017-08-25,15:39,6,1000005186,5111375
25066, 2013-09-19,11:32,3,1000011677,5100125
25067, 2017-04-01,03:36,6,1000002305,5005625
25068, 2015-08-17,13:35,1,1000008824,5070875
25069, 2017-12-17,22:54,4,1000008577,5041625
25070, 2014-05-05,22:45,3,1000012858,5015750
25071, 2017-11-11,15:21,2,1000009363,5032625
25072, 2014-06-21,10:39,4,1000001895,5015750
25073, 2015-06-12,15:51,3,1000006078,5016875
25074, 2015-06-17,09:38,2,1000008282,5048375
25075, 2017-12-22,13:30,2,1000010048,5072000
25076, 2013-07-10,22:49,5,1000010372,5023625
25077, 2015-02-12,05:57,1,1000003201,5018000
25078, 2014-05-21,11:55,6,1000001871,5109125
25079, 2016-09-10,12:35,3,1000005587,5012375
25080, 2015-01-29,20:14,3,1000003540,5007875
25081, 2016-07-30,13:30,5,1000002519,5039375
25082, 2017-06-01,00:53,4,1000007145,5077625
25083, 2015-02-15,04:37,5,1000007728,5034875
25084, 2014-04-06,13:52,3,1000000101,5070875
25085, 2015-06-16,15:26,2,1000013528,5055125
25086, 2013-07-31,11:07,3,1000003716,5081000
25087, 2013-07-09,03:49,5,1000007775,5093375
25088, 2015-09-22,01:14,2,1000001922,5007875
25089, 2013-05-10,06:13,3,1000007518,5070875
25090, 2014-03-14,19:19,6,1000001731,5065250
25091, 2013-09-10,19:05,6,1000004952,5083250
25092, 2015-05-21,20:05,3,1000012957,5010125
25093, 2015-07-22,01:01,3,1000003785,5069750
25094, 2016-06-05,09:56,3,1000008134,5046125
25095, 2013-12-31,21:04,6,1000013168,5019125
25096, 2016-11-19,16:56,3,1000005882,5045000
25097, 2013-07-19,20:23,3,1000004316,5054000
25098, 2017-01-14,09:32,6,1000004223,5000000
25099, 2015-10-26,12:07,4,1000007536,5016875
25100, 2017-11-11,03:17,2,1000014692,5038250
25101, 2013-12-10,10:31,6,1000007902,5109125
25102, 2015-11-19,17:14,3,1000013863,5076500
25103, 2014-07-10,16:02,4,1000002980,5069750
25104, 2013-06-26,11:02,6,1000000567,5042750
25105, 2014-02-08,05:22,1,1000013332,5019125
25106, 2015-03-26,07:32,3,1000005060,5111375
25107, 2015-07-08,20:28,3,1000011943,5002250
25108, 2013-06-15,11:13,2,1000004413,5022500
25109, 2015-12-15,23:30,2,1000002019,5055125
25110, 2016-06-10,15:03,6,1000000948,5005625
25111, 2017-07-06,01:22,5,1000013624,5027000
25112, 2013-10-21,02:53,1,1000012547,5105750
25113, 2018-01-03,09:16,2,1000010633,5068625
25114, 2018-01-05,03:59,5,1000007943,5016875
25115, 2013-05-15,04:37,5,1000003603,5068625
25116, 2014-12-01,02:52,2,1000011533,5054000
25117, 2014-09-29,23:11,4,1000009466,5037125
25118, 2014-11-26,20:13,2,1000004502,5022500
25119, 2014-04-17,14:56,2,1000013957,5036000
25120, 2015-11-08,00:25,4,1000000707,5004500
25121, 2016-12-11,02:59,6,1000008235,5059625
25122, 2016-03-09,12:28,1,1000009705,5095625
25123, 2016-06-10,14:59,3,1000012489,5087750
25124, 2014-08-30,07:52,2,1000013401,5000000
25125, 2017-09-26,15:20,5,1000007222,5065250
25126, 2017-09-24,02:24,3,1000007825,5079875
25127, 2017-01-30,09:17,2,1000012525,5027000
25128, 2013-07-07,09:41,6,1000000550,5052875
25129, 2013-05-23,19:57,4,1000003174,5041625
25130, 2015-03-28,07:30,1,1000001913,5038250
25131, 2016-08-19,14:20,3,1000006295,5091125
25132, 2016-07-05,09:44,6,1000008325,5009000
25133, 2015-06-05,12:02,4,1000007846,5066375
25134, 2016-08-03,19:29,6,1000001591,5031500
25135, 2014-07-06,09:42,4,1000012769,5058500
25136, 2013-08-25,22:20,3,1000012328,5015750
25137, 2017-03-29,10:09,4,1000011787,5091125
25138, 2017-08-19,03:48,3,1000006195,5047250
25139, 2013-12-28,19:17,5,1000001021,5056250
25140, 2015-01-12,11:09,6,1000013416,5022500
25141, 2016-02-04,04:36,3,1000002623,5011250
25142, 2017-12-22,19:29,4,1000006388,5100125
25143, 2014-06-18,19:25,5,1000008490,5058500
25144, 2018-03-17,04:48,3,1000008041,5051750
25145, 2018-01-09,15:19,3,1000003019,5067500
25146, 2015-06-11,19:08,5,1000009209,5023625
25147, 2016-11-22,21:17,2,1000002230,5007875
25148, 2017-06-03,02:50,6,1000003165,5105750
25149, 2014-01-04,14:28,6,1000000821,5018000
25150, 2013-05-19,08:32,6,1000010108,5033750
25151, 2015-10-21,05:45,4,1000014472,5010125
25152, 2015-10-06,15:03,3,1000009862,5048375
25153, 2015-09-10,16:36,1,1000008024,5086625
25154, 2017-01-04,08:11,1,1000014830,5054000
25155, 2015-05-30,04:57,6,1000012316,5054000
25156, 2016-07-17,10:53,6,1000006291,5020250
25157, 2014-09-19,13:37,3,1000007151,5055125
25158, 2015-07-11,07:04,3,1000009930,5001125
25159, 2015-04-27,02:27,6,1000012385,5038250
25160, 2017-04-17,08:18,4,1000009477,5045000
25161, 2017-11-19,03:57,1,1000004222,5036000
25162, 2016-04-04,09:26,1,1000008789,5030375
25163, 2015-04-18,17:18,5,1000002711,5037125
25164, 2015-03-15,22:42,4,1000009722,5028125
25165, 2017-01-22,01:31,4,1000005050,5049500
25166, 2014-06-13,01:45,1,1000007148,5016875
25167, 2013-07-20,04:36,4,1000001758,5020250
25168, 2016-10-07,02:03,1,1000002761,5054000
25169, 2013-11-20,23:33,1,1000012035,5078750
25170, 2013-10-09,18:59,2,1000014327,5003375
25171, 2017-11-04,15:59,1,1000009024,5011250
25172, 2016-05-04,23:42,4,1000006119,5070875
25173, 2014-12-14,02:22,6,1000008949,5029250
25174, 2016-03-22,06:36,3,1000006915,5051750
25175, 2014-12-05,11:44,3,1000002361,5059625
25176, 2016-12-03,00:55,6,1000003441,5102375
25177, 2015-08-12,09:57,6,1000004311,5094500
25178, 2013-09-15,18:28,2,1000003323,5023625
25179, 2014-02-13,18:16,6,1000012749,5006750
25180, 2016-04-22,10:24,1,1000000316,5075375
25181, 2017-12-22,08:55,1,1000009641,5024750
25182, 2015-10-05,10:47,1,1000000129,5014625
25183, 2017-09-06,12:43,4,1000004139,5106875
25184, 2017-09-02,13:24,1,1000006567,5027000
25185, 2013-06-20,17:37,4,1000004384,5015750
25186, 2016-05-15,19:00,3,1000003915,5078750
25187, 2014-06-14,20:38,4,1000008198,5034875
25188, 2013-08-05,09:26,5,1000009283,5094500
25189, 2017-05-14,19:20,6,1000003923,5028125
25190, 2017-10-06,09:39,4,1000010997,5009000
25191, 2013-07-29,23:59,1,1000006398,5024750
25192, 2016-10-03,08:37,1,1000000584,5109125
25193, 2015-10-08,07:10,5,1000001081,5011250
25194, 2013-05-14,08:29,1,1000001061,5099000
25195, 2013-10-25,00:40,5,1000009357,5110250
25196, 2013-10-09,21:24,2,1000006010,5110250
25197, 2013-10-08,08:59,1,1000008480,5014625
25198, 2015-02-23,09:24,4,1000003655,5096750
25199, 2015-03-31,17:26,5,1000007785,5015750
25200, 2014-01-07,16:54,5,1000008700,5082125
25201, 2013-06-30,13:14,6,1000006181,5103500
25202, 2014-07-05,03:01,5,1000005648,5060750
25203, 2015-11-01,17:37,1,1000006592,5038250
25204, 2015-11-29,15:14,5,1000004636,5021375
25205, 2013-06-21,06:21,4,1000002563,5075375
25206, 2017-05-15,05:48,5,1000001827,5004500
25207, 2013-05-19,17:14,1,1000013895,5037125
25208, 2017-01-20,23:12,1,1000013163,5082125
25209, 2017-02-17,07:57,1,1000008053,5028125
25210, 2017-10-19,16:31,2,1000009584,5022500
25211, 2017-03-01,23:52,6,1000008289,5042750
25212, 2015-06-11,20:01,5,1000014736,5067500
25213, 2016-10-23,15:39,5,1000000379,5065250
25214, 2018-03-31,11:20,5,1000000525,5013500
25215, 2016-09-17,21:15,1,1000010354,5000000
25216, 2016-11-17,15:04,4,1000003151,5087750
25217, 2015-01-16,00:32,5,1000004983,5007875
25218, 2016-11-11,17:20,5,1000012230,5103500
25219, 2017-11-30,05:13,1,1000006769,5060750
25220, 2014-09-21,04:45,2,1000014566,5108000
25221, 2017-03-22,22:20,3,1000013468,5007875
25222, 2013-11-20,03:45,1,1000005908,5038250
25223, 2017-03-23,19:50,3,1000007632,5047250
25224, 2017-10-13,13:15,5,1000001500,5064125
25225, 2015-09-18,13:07,6,1000008833,5027000
25226, 2015-10-19,00:20,3,1000013295,5106875
25227, 2015-04-13,05:17,1,1000010812,5052875
25228, 2014-11-19,13:26,2,1000008606,5109125
25229, 2014-05-25,16:23,6,1000008162,5064125
25230, 2016-04-27,05:55,1,1000010495,5084375
25231, 2017-07-24,14:00,6,1000006317,5049500
25232, 2016-06-06,12:04,3,1000000328,5000000
25233, 2017-11-12,08:59,2,1000000523,5087750
25234, 2014-12-31,07:39,3,1000001765,5057375
25235, 2013-06-04,11:46,5,1000011328,5103500
25236, 2018-01-11,19:21,2,1000013471,5011250
25237, 2015-12-20,16:26,5,1000004832,5082125
25238, 2013-06-12,00:34,2,1000006042,5016875
25239, 2015-06-04,18:45,6,1000000956,5031500
25240, 2016-08-25,18:54,3,1000008518,5023625
25241, 2016-02-19,21:40,1,1000014845,5088875
25242, 2015-11-21,16:26,4,1000001923,5068625
25243, 2013-04-28,10:04,5,1000007778,5087750
25244, 2013-11-01,05:28,6,1000006459,5052875
25245, 2015-06-25,14:11,4,1000013156,5074250
25246, 2015-03-06,21:37,2,1000014843,5079875
25247, 2015-04-27,23:00,6,1000003144,5032625
25248, 2013-05-08,05:22,5,1000008542,5072000
25249, 2017-05-07,19:26,1,1000012763,5018000
25250, 2014-07-03,01:45,3,1000012024,5074250
25251, 2016-11-15,16:54,1,1000004522,5092250
25252, 2017-09-19,21:53,2,1000005416,5019125
25253, 2017-11-30,04:07,2,1000006246,5065250
25254, 2015-06-12,11:11,5,1000014086,5103500
25255, 2016-12-10,20:35,4,1000007885,5101250
25256, 2016-07-15,12:04,5,1000005174,5039375
25257, 2013-12-05,05:34,4,1000006487,5038250
25258, 2017-04-29,19:32,5,1000003929,5088875
25259, 2016-08-30,21:59,3,1000014706,5034875
25260, 2014-02-10,22:46,1,1000007842,5052875
25261, 2015-04-19,22:34,2,1000004130,5004500
25262, 2013-10-25,17:22,6,1000010722,5054000
25263, 2013-06-01,07:08,1,1000006549,5029250
25264, 2015-05-30,11:15,5,1000007878,5038250
25265, 2014-06-09,14:09,3,1000001832,5057375
25266, 2017-05-22,08:10,1,1000007160,5032625
25267, 2014-10-14,08:49,6,1000010831,5077625
25268, 2016-06-01,23:31,1,1000008298,5033750
25269, 2015-04-19,19:30,6,1000000050,5078750
25270, 2016-10-07,10:35,6,1000009895,5056250
25271, 2015-01-18,18:07,4,1000000163,5058500
25272, 2018-04-03,10:09,6,1000010475,5057375
25273, 2016-02-02,12:13,6,1000011925,5003375
25274, 2016-12-07,07:58,2,1000001413,5090000
25275, 2014-11-10,11:48,5,1000010196,5109125
25276, 2015-02-18,09:01,4,1000013832,5101250
25277, 2014-08-23,07:16,2,1000007677,5067500
25278, 2016-10-26,22:33,3,1000011524,5081000
25279, 2014-04-19,10:17,3,1000000908,5093375
25280, 2013-09-14,11:52,3,1000002411,5039375
25281, 2018-03-30,02:07,2,1000004956,5101250
25282, 2016-05-17,15:59,5,1000001766,5074250
25283, 2013-07-11,21:49,5,1000008294,5077625
25284, 2018-01-01,07:57,5,1000004901,5057375
25285, 2017-07-10,02:34,1,1000013993,5083250
25286, 2014-09-05,20:43,2,1000004247,5072000
25287, 2013-07-06,09:02,4,1000000724,5095625
25288, 2017-09-05,04:10,5,1000007920,5052875
25289, 2013-10-27,14:12,3,1000008320,5040500
25290, 2013-06-08,05:05,5,1000004962,5054000
25291, 2016-03-29,23:43,1,1000004632,5047250
25292, 2017-01-14,17:45,5,1000011708,5013500
25293, 2016-01-30,06:25,1,1000008269,5052875
25294, 2017-01-13,16:30,2,1000005701,5025875
25295, 2014-05-02,21:09,1,1000009680,5047250
25296, 2015-09-30,08:20,3,1000010909,5011250
25297, 2014-10-11,02:10,3,1000009374,5058500
25298, 2018-01-13,11:39,1,1000008113,5065250
25299, 2017-10-06,18:27,5,1000000247,5049500
25300, 2013-07-11,11:41,1,1000008015,5040500
25301, 2018-02-09,03:59,6,1000000119,5095625
25302, 2016-10-09,02:54,3,1000003683,5037125
25303, 2014-06-23,06:21,2,1000013497,5066375
25304, 2013-05-22,22:21,6,1000006899,5048375
25305, 2014-04-10,21:28,4,1000001205,5045000
25306, 2016-12-30,22:24,4,1000003344,5083250
25307, 2016-12-11,07:06,1,1000009210,5110250
25308, 2013-10-16,15:06,3,1000008543,5029250
25309, 2017-04-04,21:07,2,1000010882,5000000
25310, 2017-02-12,14:54,4,1000003669,5074250
25311, 2014-12-12,23:47,3,1000007294,5029250
25312, 2013-06-17,16:45,3,1000003209,5092250
25313, 2018-03-16,23:16,6,1000011185,5055125
25314, 2016-12-16,06:09,4,1000007130,5070875
25315, 2015-07-02,16:11,3,1000008628,5007875
25316, 2017-08-27,08:06,1,1000013879,5094500
25317, 2015-03-23,16:10,2,1000010268,5000000
25318, 2016-08-09,22:19,4,1000012704,5076500
25319, 2014-06-27,19:35,4,1000010220,5038250
25320, 2015-06-29,21:04,1,1000005443,5024750
25321, 2015-09-28,10:36,5,1000011590,5060750
25322, 2014-08-28,23:57,4,1000008056,5085500
25323, 2016-02-17,13:26,1,1000008540,5067500
25324, 2014-01-28,12:53,5,1000010791,5010125
25325, 2014-01-22,22:30,1,1000013443,5051750
25326, 2017-11-08,01:18,3,1000013984,5002250
25327, 2014-04-15,09:09,5,1000001356,5007875
25328, 2016-02-13,21:13,1,1000002103,5079875
25329, 2015-12-24,03:44,3,1000010796,5036000
25330, 2017-10-13,03:10,2,1000004207,5102375
25331, 2014-01-20,00:48,5,1000007038,5043875
25332, 2014-03-19,04:09,6,1000002055,5055125
25333, 2013-08-30,15:26,1,1000009567,5013500
25334, 2013-11-01,19:22,4,1000004303,5070875
25335, 2014-08-16,01:51,2,1000009523,5092250
25336, 2015-01-18,18:49,6,1000004625,5024750
25337, 2014-01-13,07:07,6,1000008244,5096750
25338, 2015-08-17,13:58,2,1000007163,5059625
25339, 2016-09-03,14:26,6,1000005751,5038250
25340, 2015-11-13,08:52,1,1000010510,5058500
25341, 2013-07-26,20:30,3,1000002715,5074250
25342, 2016-08-24,04:37,4,1000005347,5109125
25343, 2017-03-18,20:14,1,1000014462,5050625
25344, 2013-11-18,09:53,6,1000005137,5065250
25345, 2017-12-31,07:59,1,1000002577,5024750
25346, 2014-12-01,04:25,4,1000012677,5101250
25347, 2016-03-11,05:32,2,1000001600,5059625
25348, 2013-06-12,05:36,6,1000004549,5049500
25349, 2016-12-15,16:15,4,1000006752,5094500
25350, 2017-08-19,07:10,3,1000000536,5104625
25351, 2015-04-07,04:32,2,1000007453,5075375
25352, 2013-10-03,18:45,2,1000001293,5051750
25353, 2017-12-24,10:43,4,1000013673,5033750
25354, 2017-05-21,03:33,5,1000001681,5043875
25355, 2013-11-08,08:16,1,1000008795,5065250
25356, 2013-07-14,16:41,2,1000012686,5009000
25357, 2016-02-06,03:30,1,1000011735,5041625
25358, 2017-10-09,03:46,4,1000008636,5000000
25359, 2017-09-27,13:44,1,1000002800,5014625
25360, 2017-10-07,15:58,4,1000011732,5004500
25361, 2017-03-02,21:38,4,1000008424,5037125
25362, 2014-02-15,17:23,3,1000000290,5004500
25363, 2013-10-07,03:51,1,1000011967,5111375
25364, 2014-10-09,01:50,1,1000001084,5045000
25365, 2014-08-11,17:18,2,1000012459,5077625
25366, 2018-01-21,11:44,4,1000001915,5009000
25367, 2016-02-17,07:10,2,1000009635,5099000
25368, 2014-05-30,14:43,2,1000014985,5001125
25369, 2014-04-27,21:35,2,1000010239,5033750
25370, 2016-12-05,01:16,5,1000005627,5076500
25371, 2017-09-03,05:23,6,1000014146,5020250
25372, 2017-11-05,20:56,4,1000012679,5088875
25373, 2013-06-13,08:50,1,1000006931,5087750
25374, 2018-04-01,05:38,3,1000012146,5041625
25375, 2014-12-23,15:20,3,1000010072,5102375
25376, 2015-02-12,08:40,3,1000014470,5054000
25377, 2014-06-11,07:11,2,1000003131,5108000
25378, 2018-02-23,11:02,3,1000001844,5075375
25379, 2014-05-05,16:53,5,1000008881,5012375
25380, 2015-05-19,12:42,4,1000002374,5100125
25381, 2017-09-17,09:29,6,1000013226,5048375
25382, 2014-09-18,04:31,2,1000010196,5110250
25383, 2013-09-25,22:36,5,1000013794,5011250
25384, 2013-06-22,15:19,5,1000010514,5022500
25385, 2015-07-09,17:14,4,1000003799,5073125
25386, 2013-05-26,20:15,5,1000011089,5102375
25387, 2013-06-24,16:32,6,1000014101,5076500
25388, 2014-02-13,08:58,5,1000012818,5102375
25389, 2013-10-15,13:14,1,1000004152,5045000
25390, 2017-05-12,02:13,6,1000004614,5042750
25391, 2014-09-28,14:04,6,1000006727,5073125
25392, 2013-06-03,16:25,4,1000002075,5091125
25393, 2013-11-24,11:22,6,1000007780,5096750
25394, 2014-09-12,21:32,4,1000001119,5109125
25395, 2014-07-30,01:42,4,1000000964,5109125
25396, 2016-07-22,12:53,5,1000005649,5038250
25397, 2017-04-13,03:03,3,1000010224,5010125
25398, 2017-02-09,20:51,2,1000012302,5038250
25399, 2016-07-26,09:36,1,1000006114,5019125
25400, 2014-01-02,15:16,5,1000001862,5084375
25401, 2014-09-22,09:19,1,1000009257,5066375
25402, 2014-04-17,19:27,4,1000005861,5015750
25403, 2017-05-01,15:38,1,1000004700,5030375
25404, 2014-04-14,11:23,5,1000009122,5027000
25405, 2016-01-22,09:13,5,1000007639,5022500
25406, 2014-07-14,02:39,3,1000003277,5013500
25407, 2013-09-30,10:59,6,1000007704,5055125
25408, 2014-06-02,08:21,1,1000009300,5096750
25409, 2014-01-11,13:57,6,1000012031,5057375
25410, 2017-07-21,01:26,5,1000012105,5002250
25411, 2016-08-27,17:04,1,1000002364,5109125
25412, 2018-03-31,13:45,5,1000011066,5014625
25413, 2016-01-18,19:19,3,1000014221,5038250
25414, 2016-10-31,11:13,4,1000004582,5086625
25415, 2015-07-15,16:59,3,1000004014,5022500
25416, 2017-09-16,09:26,5,1000009307,5088875
25417, 2015-04-11,13:57,6,1000007248,5076500
25418, 2014-05-09,14:42,4,1000008411,5104625
25419, 2015-06-23,19:44,1,1000000760,5005625
25420, 2017-07-07,12:43,3,1000011373,5055125
25421, 2013-09-14,08:26,4,1000012548,5094500
25422, 2015-12-20,21:21,6,1000013614,5108000
25423, 2013-09-08,06:38,2,1000005188,5069750
25424, 2016-12-24,17:03,2,1000007673,5055125
25425, 2013-10-17,14:21,6,1000012665,5020250
25426, 2014-04-22,23:27,5,1000006371,5052875
25427, 2016-02-26,14:54,2,1000007719,5031500
25428, 2014-01-28,12:40,5,1000010716,5088875
25429, 2014-07-07,19:13,2,1000004367,5034875
25430, 2017-03-03,07:59,1,1000006863,5033750
25431, 2016-06-17,02:16,6,1000005563,5083250
25432, 2015-10-01,16:32,4,1000011155,5069750
25433, 2013-12-19,12:26,5,1000009913,5055125
25434, 2015-03-03,15:07,3,1000014230,5060750
25435, 2014-09-23,00:14,5,1000002900,5029250
25436, 2013-07-05,20:58,1,1000010170,5066375
25437, 2016-04-05,00:34,2,1000011901,5023625
25438, 2014-12-16,09:10,6,1000003496,5056250
25439, 2014-04-28,06:11,5,1000008615,5034875
25440, 2016-11-24,14:38,3,1000014340,5077625
25441, 2017-08-20,21:11,6,1000004084,5110250
25442, 2015-07-23,20:52,6,1000006965,5072000
25443, 2015-12-25,03:07,6,1000004564,5025875
25444, 2016-07-26,16:02,6,1000012890,5081000
25445, 2015-01-20,05:23,3,1000009315,5012375
25446, 2015-10-28,19:44,5,1000004671,5110250
25447, 2014-01-29,21:42,2,1000007582,5059625
25448, 2015-01-24,02:57,3,1000001765,5046125
25449, 2016-09-18,13:10,1,1000010927,5072000
25450, 2013-07-18,16:31,4,1000010025,5086625
25451, 2013-12-03,11:29,3,1000009649,5002250
25452, 2014-08-30,23:40,5,1000002695,5074250
25453, 2017-06-30,18:59,6,1000011842,5018000
25454, 2015-03-15,06:57,2,1000014186,5108000
25455, 2014-08-22,18:19,1,1000005386,5105750
25456, 2014-01-17,06:28,3,1000003155,5063000
25457, 2015-04-09,06:55,6,1000004504,5105750
25458, 2017-06-18,08:49,5,1000005920,5099000
25459, 2013-07-18,14:13,6,1000014987,5020250
25460, 2014-08-03,01:54,5,1000003126,5101250
25461, 2013-07-11,15:51,2,1000005625,5010125
25462, 2015-03-06,10:24,1,1000009259,5082125
25463, 2015-10-11,13:17,6,1000013377,5047250
25464, 2018-04-05,22:11,2,1000007108,5060750
25465, 2017-07-07,17:28,5,1000012240,5015750
25466, 2017-12-30,01:07,3,1000013610,5065250
25467, 2013-09-23,08:51,1,1000008210,5088875
25468, 2018-02-11,05:31,3,1000002693,5067500
25469, 2014-08-13,10:10,4,1000008420,5034875
25470, 2016-02-23,10:14,5,1000009327,5094500
25471, 2015-06-17,20:38,4,1000013890,5050625
25472, 2014-08-01,11:07,4,1000010924,5103500
25473, 2016-05-10,04:55,6,1000014423,5010125
25474, 2015-05-02,05:56,6,1000000934,5049500
25475, 2015-07-28,15:20,3,1000013897,5050625
25476, 2016-06-27,00:41,2,1000014489,5048375
25477, 2017-09-29,20:03,4,1000003057,5068625
25478, 2018-02-23,12:34,5,1000007663,5102375
25479, 2016-08-03,16:42,6,1000008141,5054000
25480, 2017-07-27,07:17,2,1000001598,5106875
25481, 2015-03-16,23:55,2,1000001968,5054000
25482, 2013-11-06,23:19,4,1000006244,5032625
25483, 2014-02-08,18:50,4,1000003653,5048375
25484, 2016-10-13,10:16,2,1000007912,5041625
25485, 2018-03-26,03:19,4,1000012273,5069750
25486, 2017-12-23,16:53,4,1000000679,5043875
25487, 2016-03-23,15:01,1,1000014676,5023625
25488, 2013-04-17,12:41,5,1000008295,5090000
25489, 2015-03-20,15:15,1,1000002697,5009000
25490, 2014-05-20,06:52,5,1000003485,5023625
25491, 2016-01-13,16:45,3,1000006522,5029250
25492, 2013-07-14,12:00,4,1000009042,5069750
25493, 2013-11-16,07:16,6,1000012872,5069750
25494, 2017-02-24,10:47,1,1000007706,5065250
25495, 2013-12-10,01:49,4,1000005704,5064125
25496, 2015-11-06,08:09,4,1000004020,5048375
25497, 2017-03-14,09:42,1,1000010309,5067500
25498, 2017-05-23,13:14,2,1000011818,5055125
25499, 2013-04-25,19:34,1,1000008395,5094500
25500, 2017-10-23,17:37,5,1000010126,5033750
25501, 2014-09-25,07:46,6,1000013737,5051750
25502, 2017-04-27,12:30,5,1000008368,5105750
25503, 2017-04-02,23:28,3,1000004800,5057375
25504, 2018-04-11,17:25,6,1000013607,5011250
